shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster
4308011,940,4667,274.52941176470586,265.0,329,31.15308501388509,1794,0.6460524254096756,0.38120963886354703,86189.0,0.0,0.0,0.6460524254096756,424.94117647058823,0.11347813268396112,0.38440111420612816,329,274.52941176470586,31.15308501388511,1.1984143989715021,17.926038,79.890461,Warangal,Active,-1.3683235603972508,1.4358431573411432,-0.07093150085040614,1,0
4308012,940,10017,589.2352941176471,572.0,654,34.15137151668418,6189,1.0192431059048126,0.617362358248101,181021.0,0.0,0.0,1.0192431059048126,578.1176470588235,0.057958801615616555,0.6178496555855046,654,589.2352941176471,34.151371516684215,1.1099131476489967,17.922937,79.888452,Warangal,Active,1.89931491219533,-0.13309803727238184,-1.4000489829194274,3,0
4308013,940,7651,450.05882352941177,452.0,480,12.715495410302026,206,0.7224712421910128,0.026921380474463446,140577.0,0.0,0.0,0.7224712421910128,622.9411764705883,0.028252963269524825,0.02692458502156581,480,450.05882352941177,12.715495410302033,1.0665272513396942,17.988041,79.860092,Warangal,Active,-1.0725882157645905,-0.6107418873887382,1.445527791630915,1,0
4308014,940,7389,434.6470588235294,434.0,453,11.318906619405581,367,0.817096121826667,0.04952312368228262,138599.0,0.0,0.0,0.817096121826667,531.9411764705883,0.02604160407766882,0.049668426038706186,453,434.6470588235294,11.318906619405581,1.0422249289484369,17.98004,79.854433,Warangal,Active,-0.9969994961613791,-0.9381076821447353,0.7695672085552799,1,0
4308015,940,8785,516.7647058823529,517.0,564,24.268110278111646,604,0.7712906057945567,0.06877342009983764,175920.0,0.0,0.0,0.7712906057945567,670.0,0.046961624897882526,0.06875355719977234,564,516.7647058823529,24.26811027811164,1.0914058053500284,17.99246,79.86838,Warangal,Active,-0.33596323841956477,-0.5272209925980306,1.4128049056966028,1,0
4308016,940,10097,593.9411764705883,594.0,632,14.72867351560933,971,0.9111181975263883,0.09610185328777235,206555.0,0.0,0.0,0.9111181975263883,651.8823529411765,0.024798202413128512,0.09616717836981281,632,593.9411764705883,14.728673515609334,1.0640784391403386,18.001893,79.867347,Warangal,Active,0.3378415216468846,-1.290421922025186,0.8903682211746099,1,0
4308017,940,7822,460.11764705882354,462.0,488,20.114927146714876,597,0.8049597471820646,0.076184668752627,149718.0,0.0,0.0,0.8049597471820646,571.6470588235294,0.04371692169447109,0.07632319099974431,488,460.11764705882354,20.114927146714876,1.0605983124520584,17.957738,79.88464,Warangal,Active,-0.702657842079925,-0.6690579039049005,0.8971114519915531,1,0
4308018,940,9713,571.3529411764706,577.0,607,25.850389688722736,1024,0.8617691420459587,0.10414758829997939,176650.0,0.0,0.0,0.8617691420459587,663.0,0.04524417015425579,0.10542571810974982,607,571.3529411764706,25.85038968872277,1.062390610521981,17.967067,79.887941,Warangal,Active,0.16480449085367777,-0.8620447580719399,1.0076352981627563,1,0
4308019,940,8903,523.7058823529412,508.0,659,50.76263968939454,2556,0.786503885575093,0.28284393680240133,166518.0,0.0,0.0,0.786503885575093,665.8823529411765,0.09692967255079267,0.28709423789733796,659,523.7058823529412,50.76263968939453,1.2583398854318768,17.928834,79.902712,Warangal,Active,0.5153693226674912,0.7107612675992606,0.746090947567203,3,0
4308020,940,7018,412.8235294117647,408.0,448,20.83637232736797,1496,0.8520519382817318,0.2122652389162043,135403.0,0.0,0.0,0.8520519382817318,484.52941176470586,0.05047283122901903,0.21316614420062696,448,412.8235294117647,20.836372327368,1.08520946138501,17.925916,79.903813,Warangal,Active,-0.5930733305198452,-0.40652147028607066,0.00355601694052336,1,0
4308021,940,7951,467.70588235294116,467.0,520,26.962392108922646,1042,0.8176676264911559,0.12993245665740605,151430.0,0.0,0.0,0.8176676264911559,572.0,0.05764817832369325,0.1310526977738649,520,467.70588235294116,26.962392108922632,1.1118098352408503,17.917089,79.899569,Warangal,Active,-0.42957160978974684,-0.368557002635366,0.7192015269477737,1,0
4308022,940,6370,374.70588235294116,376.0,395,11.894140920440373,381,0.745110308386382,0.05965404019604494,112097.0,0.0,0.0,0.745110308386382,502.88235294117646,0.03174260528217996,0.059811616954474095,395,374.70588235294116,11.89414092044037,1.054160125588697,17.909217,79.859185,Warangal,Active,-1.4712966934196945,-0.543339505608992,0.8286267363699927,1,0
4308023,940,8925,525.0,510.0,668,72.5844335928855,2830,0.6844850065189048,0.318269659296061,165092.0,0.0,0.0,0.6844850065189048,767.0,0.13825606398644857,0.31708683473389354,668,525.0,72.58443359288545,1.2723809523809524,17.992637,79.90669,Warangal,Active,0.6539404389769297,1.5533208254445954,1.2814668038328505,3,0
4308024,940,10849,638.1764705882352,641.0,711,36.517521982805825,4040,0.9040793437500368,0.37106566377280165,217351.0,0.0,0.0,0.9040793437500368,705.8823529411765,0.05722166777654153,0.3723845515715734,711,638.1764705882352,36.51752198280584,1.1141118997142594,17.98525,79.910129,Warangal,Active,1.5231396712182015,-0.29803839744328836,0.2796841248149533,3,0
4308025,940,6136,360.94117647058823,366.0,429,49.1648637090495,2058,0.8721203539141031,0.3277290192230303,123205.0,0.0,0.0,0.8721203539141031,413.88235294117646,0.1362129535615778,0.33539765319426335,429,360.94117647058823,49.164863709049506,1.1885593220338984,17.981606,79.918369,Warangal,Active,-0.3248783462720139,0.7387417232430966,-0.6193239525376864,1,0
4308026,940,3846,226.23529411764707,228.0,250,14.355005275881588,500,0.7591788393209633,0.1290877034740831,78802.0,0.0,0.0,0.7591788393209633,298.0,0.06345166138585205,0.13000520020800832,250,226.23529411764707,14.35500527588159,1.1050442017680706,17.947516,79.902312,Warangal,Active,-2.158766994568564,0.006335665652439425,-0.1411752194391745,1,0
4308027,940,9202,541.2941176470588,542.0,567,15.324672532726254,876,0.825219178157206,0.09490267090710482,166280.0,0.0,0.0,0.825219178157206,655.9411764705883,0.02831117507676009,0.09519669637035427,567,541.2941176470588,15.324672532726241,1.047489676157357,17.95882,79.913699,Warangal,Active,-0.19731183256131787,-0.9369078658485784,1.077580643092486,1,0
4308028,940,9732,572.4705882352941,571.0,625,24.300508346171544,1226,0.8594366844709249,0.12533140053538747,185613.0,0.0,0.0,0.8594366844709249,666.1176470588235,0.042448483547566404,0.12597616111796137,625,572.4705882352941,24.300508346171537,1.0917591450883681,17.945854,79.83406,Warangal,Active,0.24946284836858906,-0.7859368045289538,0.9814167578289612,1,0
4308029,940,7995,470.29411764705884,474.0,505,18.790837880075888,2022,0.8675122451582007,0.2519613802845338,146297.0,0.0,0.0,0.8675122451582007,542.1176470588235,0.03995550268433897,0.2529080675422139,505,470.29411764705884,18.790837880075863,1.0737961225766104,17.941056,79.861613,Warangal,Active,-0.14216899786443543,-0.5406786919392617,0.042915407900548534,1,0
4308030,940,5916,348.0,345.0,390,15.227442332841067,1476,0.8948821518377579,0.24911910311580177,111498.0,0.0,0.0,0.8948821518377579,388.88235294117646,0.04375701819781916,0.24949290060851928,390,348.0,15.22744233284105,1.1206896551724137,17.933844,79.860717,Warangal,Active,-0.8865749461693964,-0.40956553785925665,-0.6197657248712698,1,0
4308031,940,3912,230.11764705882354,231.0,245,8.543143105300716,87,0.7495688829277639,0.02201288649454494,76011.0,0.0,0.0,0.7495688829277639,307.0,0.03712511063141927,0.02223926380368098,245,230.11764705882354,8.543143105300707,1.0646728016359919,17.952859,79.846144,Warangal,Active,-2.447929037293831,-0.4465280825369393,0.22671861416440534,1,0
4308032,940,7446,438.0,434.0,470,21.065374432940903,407,0.6266094420600858,0.05466868645930225,152505.0,0.0,0.0,0.6266094420600858,699.0,0.04809446217566416,0.054660220252484557,470,438.0,21.0653744329409,1.0730593607305936,17.957742,79.92299,Warangal,Active,-1.0843630346861906,-0.04493858597806132,1.898752518240453,1,0
4308033,940,6134,360.8235294117647,366.0,391,16.466766888636823,1695,0.7861079072151737,0.27625320932241815,114468.0,0.0,0.0,0.7861079072151737,459.0,0.045636621634630906,0.27632865992826866,391,360.8235294117647,16.46676688863681,1.0836322138897947,17.941515,79.859089,Warangal,Active,-0.9303229537446281,-0.07447989872917093,-0.09940905266012326,1,0
4308034,940,7599,447.0,455.0,504,46.685115400949805,5411,0.8713450292397661,0.7113854487730211,143126.0,0.0,0.0,0.8713450292397661,513.0,0.10444097405134184,0.7120673772864851,504,447.0,46.68511540094982,1.1275167785234899,17.932505,79.89434,Warangal,Active,1.0680446790021332,1.0673050261278847,-1.4655218080087897,3,0
4308035,940,5125,301.47058823529414,299.0,345,19.25849697879752,2611,0.7304936784652976,0.5089710417962682,99624.0,0.0,0.0,0.7304936784652976,412.70588235294116,0.06388184363698689,0.5094634146341463,345,301.47058823529414,19.2584969787975,1.144390243902439,17.925761,79.894676,Warangal,Active,-0.8613576640120647,0.8742903011108796,-0.786932268400402,1,0
4308036,940,8655,509.11764705882354,508.0,557,27.7441037721107,4803,0.910765021572135,0.5545361327695335,169813.0,0.0,0.0,0.910765021572135,559.0,0.05449448458993436,0.5549393414211439,557,509.11764705882354,27.744103772110716,1.0940496822645869,17.922755,79.892304,Warangal,Active,1.0298603296918794,0.057235067444981205,-0.9408366539580821,3,0
4308037,940,3268,192.23529411764707,198.0,263,37.4107762078066,1479,0.3361452084538517,0.4520032884243519,59412.0,0.0,0.0,0.3361452084538517,571.8823529411765,0.19460930095860224,0.4525703794369645,263,192.23529411764707,37.410776207806606,1.3681150550795593,17.919394,79.834298,Warangal,Active,-2.09433969536766,3.5376712208831442,1.1271116800811838,2,0
4308038,940,9376,551.5294117647059,547.0,642,45.02793250730433,4817,0.8110726643598616,0.5124562148663498,176774.0,0.0,0.0,0.8110726643598616,680.0,0.08164194247271477,0.5137585324232082,642,551.5294117647059,45.02793250730432,1.1640358361774745,17.919764,79.832791,Warangal,Active,1.2222560710456098,0.7105423917315106,-0.03596791299751771,3,0
4308039,940,11056,650.3529411764706,645.0,782,51.76864540490532,5046,0.8875243660822715,0.4558752917737861,208842.0,0.0,0.0,0.8875243660822715,732.8235294117648,0.07960084767396802,0.4564037626628075,782,650.3529411764706,51.76864540490531,1.202424023154848,17.920482,79.83498,Warangal,Active,1.9370497841034746,0.36532667460293866,0.18997424373806582,3,0
4308040,940,10805,635.5882352941177,639.0,659,15.455819387569724,546,0.7566526610644257,0.05037754565159289,192203.0,0.0,0.0,0.7566526610644257,840.0,0.024317346560729782,0.05053216103655715,659,635.5882352941177,15.45581938756977,1.0368347987043036,17.90525,79.865368,Warangal,Active,0.17919958593607374,-0.9491004973198809,2.061204241529748,1,0
4309001,940,6741,396.52941176470586,396.0,411,9.855947741458099,1588,0.7439576205716808,0.23523681825773277,127170.0,0.0,0.0,0.7439576205716808,533.0,0.024855527607890178,0.23557335706868418,411,396.52941176470586,9.855947741458086,1.0364931019136627,17.722028,79.837783,Warangal,Active,-0.9301673987611615,-0.32417147442281635,0.3957164016896324,1,0
4309002,940,4941,290.6470588235294,293.0,319,16.60926389274442,388,0.7855325914149444,0.0778867820894095,95709.0,0.0,0.0,0.7855325914149444,370.0,0.057145817886390435,0.07852661404573973,319,290.6470588235294,16.609263892744426,1.097551103015584,17.763751,79.807228,Warangal,Active,-1.804612996348939,-0.2812141792131057,0.19191075698219887,1,0
4309003,940,4728,278.11764705882354,277.0,312,16.174371521566062,371,0.7856430707876371,0.07693498988069535,83212.0,0.0,0.0,0.7856430707876371,354.0,0.058156581190064095,0.07846869712351946,312,278.11764705882354,16.17437152156605,1.1218274111675126,17.846416,79.772208,Warangal,Active,-1.9117332376510494,-0.2044666942239077,0.12160072494758235,1,0
4309004,940,5753,338.4117647058824,340.0,359,10.891848003951237,167,0.7529581174945805,0.02889788774378977,115373.0,0.0,0.0,0.7529581174945805,449.47058823529414,0.03218519312831063,0.02902833304362941,359,338.4117647058824,10.89184800395123,1.0608378237441334,17.711005,79.814834,Warangal,Active,-1.7125775684447704,-0.5920471036300942,0.7325672183484062,1,0
4309005,940,8383,493.11764705882354,489.0,519,12.236637369704434,913,0.8442955088603759,0.10875241028960614,156675.0,0.0,0.0,0.8442955088603759,584.0588235294117,0.024814843765355525,0.10891089108910891,519,493.11764705882354,12.236637369704447,1.0524871764284862,17.83169,79.788931,Warangal,Active,-0.4437393234747552,-0.9551887698423077,0.7103181614847301,1,0
4309006,940,6244,367.29411764705884,368.0,392,14.6746580278824,60,0.644647451271094,0.009666190785201438,115099.0,0.0,0.0,0.644647451271094,569.7647058823529,0.03995342512395913,0.009609224855861628,392,367.29411764705884,14.674658027882423,1.0672645739910314,17.768371,79.859412,Warangal,Active,-1.7293200263970026,-0.20828024285117733,1.5218239862794418,1,0
4309007,940,6769,398.1764705882353,399.0,453,28.065181484620865,1540,0.8226786582401556,0.2261862592258552,123933.0,0.0,0.0,0.8226786582401556,484.0,0.07048427910157404,0.22750775594622544,453,398.1764705882353,28.065181484620872,1.1376865120401831,17.849076,79.811967,Warangal,Active,-0.6359538678895783,0.02145711631404516,0.06572377968826834,1,0
4309008,940,4686,275.6470588235294,276.0,285,5.88367632172467,191,0.8179437947285739,0.04077112880157177,92648.0,0.0,0.0,0.8179437947285739,337.0,0.021344963181672942,0.040759709773794284,285,275.6470588235294,5.883676321724661,1.0339308578745199,17.823193,79.781183,Warangal,Active,-2.0260922794999914,-0.8663449793091134,0.04355035156928397,1,0
4309009,940,6149,361.70588235294116,362.0,378,10.768964120810049,1094,0.9304048755270626,0.17737151094857473,118656.0,0.0,0.0,0.9304048755270626,388.7647058823529,0.029772709392384262,0.17791510814766628,378,361.70588235294116,10.768964120810043,1.0450479752805335,17.833666,79.786935,Warangal,Active,-0.9515437896801863,-0.9604892933667797,-0.5371385997802649,1,0
4309010,940,6110,359.4117647058824,366.0,404,31.024302618127876,149,0.5686895011169025,0.02417312481303565,122391.0,0.0,0.0,0.5686895011169025,632.0,0.08631966358562583,0.024386252045826513,404,359.4117647058824,31.024302618127887,1.1240589198036006,17.711083,79.776345,Warangal,Active,-1.6429846316428798,0.5826540925676862,1.9448562335734902,1,0
4309011,940,7204,423.7647058823529,424.0,438,9.839521150472132,303,0.7838033168793199,0.04200884477718027,128785.0,0.0,0.0,0.7838033168793199,540.6470588235294,0.023219303103557225,0.0420599666851749,438,423.7647058823529,9.8395211504721,1.0335924486396446,17.787544,79.817346,Warangal,Active,-1.1691536191353882,-0.8711106434707596,0.904337061722589,1,0
4309012,940,4768,280.47058823529414,281.0,313,14.085088067965817,237,0.6112084871623108,0.04959568593880656,90543.0,0.0,0.0,0.6112084871623108,458.88235294117646,0.05021948346380429,0.049706375838926176,313,280.47058823529414,14.085088067965808,1.115981543624161,17.765948,79.824488,Warangal,Active,-2.2362618779043317,0.23332203258875867,1.139545107392075,1,0
4309013,940,6517,383.3529411764706,381.0,404,13.555170491691474,178,0.6737310038250801,0.02721730576073944,113735.0,0.0,0.0,0.6737310038250801,569.0,0.03535950565578564,0.02731318091146233,404,383.3529411764706,13.55517049169149,1.0538591376400184,17.857611,79.783477,Warangal,Active,-1.5873438373388198,-0.3449849456265378,1.3648896209910666,1,0
4309014,940,529,31.11764705882353,6.0,239,69.64722028995591,337,0.07329320531181852,0.6497204347094887,10348.0,0.0,0.0,0.07329320531181852,426.6470588235294,2.2381904441006624,0.6370510396975425,239,31.11764705882353,69.64722028995591,7.680529300567108,17.75267,79.8848,Warangal,Active,-2.263501648528846,30.10876748108987,1.8527296872692605,2,-1
4309015,940,7791,458.29411764705884,479.0,512,66.16245603237,3426,0.8700066204908025,0.4417298014585035,138985.0,0.0,0.0,0.8700066204908025,526.6470588235294,0.1443668017648941,0.4397381594147093,512,458.29411764705884,66.16245603237,1.1171864972404055,17.752288,79.887178,Warangal,Active,0.6323381240642074,0.8950333935016547,-0.5362912653876983,3,0
4309016,940,6337,372.7647058823529,367.0,411,20.345544388651497,1415,0.7325287028939943,0.2223339008776092,126146.0,0.0,0.0,0.7325287028939943,508.88235294117646,0.05458012539167989,0.2232917784440587,411,372.7647058823529,20.345544388651476,1.102572195044974,17.793556,79.803189,Warangal,Active,-1.0043044497393085,0.10482959236148255,0.42760311926821637,1,0
4309017,940,4967,292.1764705882353,294.0,349,35.85079373967479,1451,0.5985963237754117,0.29248754066598354,88841.0,0.0,0.0,0.5985963237754117,488.11764705882354,0.12270253544885674,0.29212804509764445,349,292.1764705882353,35.8507937396748,1.1944835917052545,17.794794,79.801389,Warangal,Active,-1.465598518153128,1.4799796859899017,0.5685615880698632,1,0
4309018,940,5403,317.8235294117647,310.0,423,36.61153386249621,1366,0.5974126492702344,0.24836598096182552,104031.0,0.0,0.0,0.5974126492702344,532.0,0.1151945355658774,0.25282250601517675,423,317.8235294117647,36.6115338624962,1.3309272626318713,17.800568,79.8062,Warangal,Active,-1.3023292460445255,1.6306111062762894,0.8965534156560828,1,0
4309019,940,5042,296.5882352941176,296.0,311,6.134521410931462,187,0.7568344473339208,0.037081164137884766,91206.0,0.0,0.0,0.7568344473339208,391.88235294117646,0.020683630302624923,0.03708845696152321,311,296.5882352941176,6.13452141093146,1.048591828639429,17.828376,79.815776,Warangal,Active,-2.0326417336396516,-0.6586538064438426,0.45152230174814584,1,0
4309020,940,5096,299.7647058823529,301.0,310,10.479321374525556,1605,0.9424887243594426,0.31420592345845444,99446.0,0.0,0.0,0.9424887243594426,318.05882352941177,0.034958489671690435,0.31495290423861855,310,299.7647058823529,10.479321374525563,1.0341444270015698,17.771259,79.793475,Warangal,Active,-1.0187816219707468,-0.6656596708998527,-1.2916862475815787,1,0
